"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"2887",1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,4,2,3,2,3,"MY",6,0,5,1,7,1,5,3,2,4,0,0,0,1,19,7,5,8,3,11,2,3,10
"2888",2,3,2,1,3,1,1,2,3,2,1,3,4,2,1,2,2,2,4,2,2,"MY",5,5,7,3,6,6,6,7,4,6,0,0,0,1,23,11,11,14,7,12,3,3,10
"2889",2,1,2,2,2,3,2,3,3,3,2,4,2,2,4,2,3,4,1,2,3,"MY",4,5,5,1,6,2,5,0,4,3,0,0,0,1,19,6,10,5,5,9,3,2,70
"2890",2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,2,1,3,"MY",3,4,7,2,7,5,3,4,2,4,0,0,0,1,26,8,7,11,4,11,2,1,10
"2891",2,1,1,1,2,2,3,3,2,2,2,2,1,1,1,1,3,3,1,1,3,"MY",3,4,6,4,6,4,6,5,4,4,0,0,0,1,20,7,10,11,8,10,2,3,10
"2892",1,1,2,1,2,1,3,3,2,2,2,2,1,2,2,2,3,4,3,2,3,"MY",3,5,2,3,5,4,4,2,3,3,0,0,0,1,21,7,9,4,6,8,2,2,70
"2893",1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,"MY",6,7,1,7,5,3,7,5,7,7,0,0,0,1,38,9,14,6,14,12,2,1,10
"2894",3,4,3,1,4,3,2,3,3,4,2,3,3,2,3,2,4,4,2,2,4,"MY",6,3,1,1,5,4,5,1,2,2,0,0,0,1,21,10,8,2,3,7,3,2,10
"2895",1,1,2,1,2,2,1,4,3,1,1,4,3,3,2,1,3,1,1,2,2,"MY",4,2,4,4,6,4,7,4,4,4,0,0,0,1,19,8,9,8,8,10,3,2,10
"2896",2,1,2,1,2,3,2,3,4,2,4,4,2,2,3,3,4,1,1,4,4,"SG",5,3,6,3,5,1,4,2,4,5,0,0,0,1,20,6,7,8,7,10,2,3,10
"2897",1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,"MY",4,7,6,6,6,3,7,7,7,3,0,0,0,1,19,7,14,13,13,9,3,2,10
"2898",4,2,2,1,2,2,1,2,4,4,2,4,3,3,3,3,4,2,3,4,4,"NONE",1,3,7,1,1,1,6,1,5,0,0,0,0,1,21,2,9,8,6,1,3,3,10
"2899",3,2,3,1,2,4,2,3,4,4,3,4,4,2,3,3,4,2,4,1,4,"MY",5,4,3,3,5,2,6,6,3,6,0,0,0,1,19,7,10,9,6,11,2,2,10
"2900",1,3,2,1,2,3,2,2,3,2,1,2,4,2,3,2,4,4,2,2,2,"MY",1,3,6,3,7,6,4,7,6,7,0,0,0,1,19,7,7,13,9,14,3,3,10
"2901",3,1,1,2,2,3,1,2,3,2,3,3,3,2,3,2,2,3,3,2,2,"BN",2,3,5,3,6,3,5,1,4,5,0,0,0,1,27,5,8,6,7,11,3,2,10
"2902",1,2,1,1,3,2,1,2,2,2,2,2,2,2,1,2,1,3,1,3,1,"MY",2,6,3,3,3,2,6,3,5,2,0,0,0,1,23,4,12,6,8,5,3,2,10
"2903",3,3,2,3,3,4,3,3,3,3,2,4,2,3,3,2,4,2,3,4,4,"MY",3,5,1,1,4,3,5,1,5,5,0,0,0,1,20,6,10,2,6,9,2,2,70
"2904",3,4,3,3,3,2,2,3,3,3,3,3,4,2,3,4,4,3,3,2,4,"MY",4,4,4,3,4,3,0,3,6,4,0,0,0,1,23,7,4,7,9,8,4,1,10
"2905",3,3,2,2,3,4,2,4,3,2,4,3,4,4,3,4,4,3,2,3,3,"MY",5,3,7,1,6,1,7,2,3,3,0,0,0,1,22,6,10,9,4,9,3,2,70
"2906",1,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",5,6,6,7,6,6,6,6,6,6,0,0,0,1,19,11,12,12,13,12,2,3,10
"2907",1,3,2,1,3,2,3,2,4,2,3,3,3,2,3,3,3,2,3,1,3,"MY",4,4,3,6,7,3,3,2,7,2,0,0,0,1,20,7,7,5,13,9,2,2,10
"2908",2,1,1,2,3,4,2,2,4,2,3,3,2,4,2,2,3,4,3,2,2,"MY",3,2,4,1,5,2,5,5,3,6,0,0,0,1,21,5,7,9,4,11,2,3,10
"2909",2,1,4,1,3,4,1,1,1,1,2,4,4,3,2,2,1,1,1,3,1,"MY",6,4,4,2,5,4,7,5,2,7,0,0,0,1,21,10,11,9,4,12,3,3,10
"2910",1,1,2,2,2,4,1,1,2,3,2,1,2,3,1,1,3,3,1,2,2,"MY",6,5,6,4,7,3,4,3,2,3,0,0,0,1,26,9,9,9,6,10,4,2,40
"2911",1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,3,1,1,"MY",2,6,6,5,7,2,6,4,5,7,0,0,0,1,19,4,12,10,10,14,3,2,10
"2912",4,1,1,1,1,2,1,1,2,1,1,3,2,3,1,1,1,1,2,1,1,"MY",7,1,3,3,7,2,6,2,4,7,0,0,0,1,24,9,7,5,7,14,2,2,70
"2913",3,4,2,4,2,2,2,3,3,4,3,2,3,4,2,3,3,4,2,2,3,"MY",0,0,2,7,0,1,0,0,1,7,0,0,0,1,21,1,0,2,8,7,3,3,70
"2914",1,4,1,2,2,2,1,2,3,2,2,2,3,3,3,2,3,2,1,1,3,"MY",5,2,6,5,6,3,7,6,3,5,0,0,0,1,33,8,9,12,8,11,4,3,10
"2915",2,2,2,1,4,3,1,2,1,2,2,2,3,1,1,3,2,2,1,1,3,"US",6,2,5,3,6,6,5,2,3,5,0,0,0,1,32,12,7,7,6,11,3,2,60
"2916",1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,3,1,2,1,1,3,"MY",4,4,4,5,7,1,7,6,4,4,0,0,0,1,25,5,11,10,9,11,3,3,10
"2917",2,4,1,3,2,4,4,4,3,4,3,4,4,4,4,4,4,2,4,4,4,"MY",4,3,1,3,6,2,4,1,5,2,0,0,0,1,20,6,7,2,8,8,3,3,10
"2918",1,4,4,4,2,2,2,2,1,4,2,1,4,1,1,2,4,1,4,1,4,"MY",2,1,5,3,7,3,5,1,3,1,0,0,0,1,25,5,6,6,6,8,4,3,10
"2919",2,4,2,1,4,3,1,3,4,2,2,4,4,3,4,2,4,3,2,4,4,"MY",4,4,5,2,6,3,5,1,2,2,0,0,0,1,24,7,9,6,4,8,2,3,10
"2920",1,2,2,1,4,4,1,2,4,3,2,4,4,4,1,4,4,4,1,4,4,"MY",7,4,3,3,6,5,7,3,2,6,0,0,0,1,19,12,11,6,5,12,3,3,10
"2921",3,1,1,1,2,4,1,3,2,2,3,4,2,1,3,1,4,2,1,1,1,"ZA",7,7,7,7,7,4,7,7,7,7,0,0,0,1,50,11,14,14,14,14,3,1,30
"2922",3,1,2,3,3,4,4,3,3,4,2,3,4,3,2,4,4,2,1,4,3,"MY",3,5,3,2,5,1,3,2,3,7,0,0,0,1,23,4,8,5,5,12,3,1,10
"2923",3,4,3,4,2,4,4,2,4,3,3,3,4,4,4,3,4,2,3,3,2,"MY",4,7,2,2,3,1,5,1,1,2,0,0,0,1,25,5,12,3,3,5,4,2,10
"2924",3,3,2,2,2,4,2,4,4,2,2,2,2,4,4,4,2,4,1,4,2,"MY",2,3,6,0,4,1,5,5,3,3,0,0,0,1,21,3,8,11,3,7,2,2,70
"2925",1,1,1,1,2,2,1,1,3,3,1,1,1,1,1,2,1,2,1,2,1,"MY",4,5,5,3,6,3,5,4,4,5,0,0,0,1,21,7,10,9,7,11,3,2,10
"2926",3,2,2,1,2,3,1,3,3,3,3,2,4,3,1,3,2,2,1,3,2,"MY",4,2,3,2,6,1,5,2,2,2,0,0,0,1,24,5,7,5,4,8,3,2,10
"2927",3,3,2,1,2,2,1,1,2,3,2,1,3,3,1,2,3,2,1,1,3,"MY",5,3,6,3,7,7,6,4,1,4,0,0,0,1,23,12,9,10,4,11,2,2,70
"2928",3,4,4,4,4,2,2,1,1,4,2,3,4,2,1,2,3,1,4,3,3,"MY",1,7,1,5,2,5,7,2,3,1,0,0,0,1,19,6,14,3,8,3,2,2,10
"2929",1,4,1,2,3,2,1,3,2,2,2,2,3,1,2,1,2,3,2,1,3,"MY",4,3,3,3,5,3,4,5,4,3,0,0,0,1,21,7,7,8,7,8,3,1,10
"2930",2,3,1,1,2,2,3,2,2,2,2,2,2,1,2,2,3,3,2,2,1,"MY",5,4,4,2,5,3,6,6,3,6,0,0,0,1,19,8,10,10,5,11,3,2,10
"2931",4,1,3,1,4,1,1,1,4,4,1,2,4,1,4,4,3,4,4,4,4,"MY",7,7,3,1,7,1,7,6,5,6,0,0,0,1,22,8,14,9,6,13,2,2,70
"2932",2,1,2,4,2,3,3,1,3,3,2,3,4,3,3,2,3,4,4,2,3,"MY",6,5,3,1,5,4,7,4,2,5,0,0,0,1,24,10,12,7,3,10,3,3,10
"2933",3,3,3,1,2,2,1,2,1,2,2,1,3,3,2,4,2,1,1,2,2,"MY",3,5,5,1,6,3,3,7,2,5,0,0,0,1,22,6,8,12,3,11,3,2,10
"2934",2,4,2,2,2,1,3,2,2,3,2,3,3,2,2,2,3,2,2,1,2,"MY",4,3,6,4,6,2,6,5,6,6,0,0,0,1,24,6,9,11,10,12,3,1,10
"2935",2,2,2,2,1,3,2,2,3,2,4,4,4,1,4,3,3,4,4,4,3,"MY",1,3,7,2,3,1,7,6,4,3,0,0,0,1,25,2,10,13,6,6,4,3,10
"2936",2,4,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,1,4,2,3,"MY",4,5,6,4,6,3,6,5,4,4,0,0,0,1,24,7,11,11,8,10,3,1,10
"2937",3,4,3,4,4,4,3,4,4,2,4,4,4,4,4,3,4,4,4,3,3,"MY",4,4,4,1,4,3,4,1,4,4,0,0,0,1,19,7,8,5,5,8,2,2,10
"2938",2,1,1,2,2,1,2,3,1,1,1,2,1,2,1,1,1,3,2,2,2,"MY",6,7,5,1,4,4,6,1,3,7,0,0,0,1,19,10,13,6,4,11,2,1,10
"2939",2,2,2,2,3,4,2,4,3,2,2,4,2,2,2,2,2,4,2,2,2,"MY",5,3,5,2,4,2,4,5,3,4,0,0,0,1,26,7,7,10,5,8,3,3,10
"2940",2,2,2,2,2,1,3,2,2,2,2,1,3,2,2,3,3,1,3,3,3,"MY",3,3,5,4,5,2,6,2,4,4,0,0,0,1,25,5,9,7,8,9,3,2,10
"2941",3,2,3,2,2,2,2,1,4,2,4,4,2,4,2,2,3,2,3,2,1,"MY",2,6,6,4,7,1,5,4,5,4,0,0,0,1,22,3,11,10,9,11,3,2,10
"2942",1,4,1,1,2,1,1,1,2,2,1,1,2,2,1,2,4,2,1,2,2,"MY",6,3,7,5,7,7,7,5,6,4,0,0,0,1,24,13,10,12,11,11,4,1,10
"2943",3,3,4,3,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,"MY",5,4,1,1,5,1,5,6,2,6,0,0,0,1,23,6,9,7,3,11,3,2,10
"2944",2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,"MY",7,3,5,3,5,3,6,5,4,4,0,0,0,1,23,10,9,10,7,9,3,1,10
"2945",2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,"MY",7,6,6,6,7,5,4,2,6,6,0,0,0,1,24,12,10,8,12,13,4,1,10
"2946",1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,"MY",5,2,6,3,6,1,6,5,6,4,0,0,0,1,31,6,8,11,9,10,2,2,10
"2947",4,1,2,4,2,4,2,4,2,2,3,2,1,2,2,2,1,2,3,1,1,"MY",2,3,6,4,6,5,4,3,5,3,0,0,0,1,25,7,7,9,9,9,4,2,10
"2948",1,2,1,2,2,1,1,1,1,1,1,3,1,4,2,1,2,1,1,1,1,"BN",5,7,7,7,7,3,4,7,7,4,0,0,0,1,22,8,11,14,14,11,4,2,70
"2949",1,3,2,1,3,3,2,2,3,1,2,3,2,3,1,2,2,2,1,2,1,"MY",6,3,4,5,7,5,5,2,4,6,0,0,0,1,20,11,8,6,9,13,2,3,10
"2950",2,4,4,1,4,1,1,1,1,4,2,2,4,1,1,2,2,2,1,1,4,"MY",4,4,5,4,4,3,4,7,4,4,0,0,0,1,24,7,8,12,8,8,3,1,10
"2951",2,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,4,2,2,"MY",3,3,4,5,4,5,6,3,4,3,0,0,0,1,23,8,9,7,9,7,2,2,10
"2952",1,1,1,1,2,3,1,3,2,2,1,1,2,2,2,2,2,1,3,3,3,"MY",6,1,6,1,5,5,6,0,5,4,0,0,0,1,23,11,7,6,6,9,3,2,70
"2953",2,2,4,3,2,2,3,4,2,2,2,2,4,2,4,3,3,4,4,3,2,"MY",5,3,6,2,7,5,5,6,4,5,0,0,0,1,24,10,8,12,6,12,4,2,10
"2954",3,2,2,3,2,3,2,2,2,4,3,3,4,3,2,4,3,4,2,3,4,"MY",4,2,1,2,2,2,2,2,1,4,0,0,0,1,26,6,4,3,3,6,4,1,10
"2955",3,1,2,1,3,4,1,2,4,3,4,2,3,3,2,3,4,4,2,2,4,"MY",2,1,6,2,6,4,6,1,5,6,0,0,0,1,26,6,7,7,7,12,3,2,10
"2956",2,3,1,2,2,3,1,2,3,1,2,2,2,2,1,3,1,2,1,1,1,"MY",3,4,5,3,6,6,6,3,3,6,0,0,0,1,25,9,10,8,6,12,4,2,70
"2957",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,3,7,5,6,2,5,7,7,2,0,0,0,1,21,9,8,14,12,8,3,1,10
"2958",1,1,2,1,4,2,2,1,1,4,2,1,2,3,1,4,2,1,1,1,2,"EG",3,2,5,4,5,5,5,3,2,7,0,0,0,1,22,8,7,8,6,12,3,2,20
"2959",2,4,2,3,3,4,3,1,4,4,1,3,4,3,2,3,4,3,4,3,4,"NONE",5,4,3,1,5,2,7,1,2,3,0,0,0,1,19,7,11,4,3,8,3,3,10
"2960",1,1,1,1,2,2,1,2,4,2,1,1,1,1,1,1,4,1,1,4,4,"MY",7,1,7,3,7,3,7,3,7,1,0,0,0,1,26,10,8,10,10,8,3,3,70
"2961",4,2,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,"MY",4,1,2,1,2,1,7,3,3,7,0,0,0,1,25,5,8,5,4,9,3,1,10
"2962",2,1,2,2,3,2,1,3,2,2,2,2,3,2,1,2,3,2,2,1,2,"MY",2,3,5,2,5,3,5,2,3,4,0,0,0,1,29,5,8,7,5,9,4,2,10
"2963",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,"MY",6,4,5,5,7,3,6,3,6,5,0,0,0,1,35,9,10,8,11,12,3,1,10
"2964",3,1,3,3,3,4,1,4,4,2,2,3,4,3,4,1,3,2,3,4,3,"MY",6,2,5,2,2,4,7,1,3,3,0,0,0,1,20,10,9,6,5,5,2,1,70
"2965",2,4,2,1,2,3,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,"MY",2,3,4,3,4,2,4,3,4,4,0,0,0,1,26,4,7,7,7,8,4,2,10
"2966",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,"MY",3,2,6,6,7,7,1,1,6,3,0,0,0,1,19,10,3,7,12,10,3,2,10
"2967",2,4,2,3,4,3,4,4,4,2,3,4,3,3,4,2,2,4,2,4,3,"MY",1,3,3,1,2,1,5,1,3,4,0,0,0,1,22,2,8,4,4,6,3,3,10
"2968",2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,"MY",5,4,7,6,6,7,7,5,6,5,0,0,0,1,23,12,11,12,12,11,2,3,10
"2969",3,4,4,4,2,2,4,2,3,4,2,1,4,3,2,3,4,1,4,2,4,"MY",5,4,4,2,0,5,3,4,4,6,0,0,0,1,19,10,7,8,6,6,3,1,70
"2970",2,1,2,2,1,2,1,2,3,1,2,3,3,2,3,3,2,3,2,2,1,"MY",4,3,6,3,5,2,5,5,6,3,0,0,0,1,27,6,8,11,9,8,3,2,10
"2971",1,1,3,1,3,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,"MY",5,5,5,5,6,4,5,3,5,4,0,0,0,1,22,9,10,8,10,10,4,3,70
"2972",3,3,4,4,3,4,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,"MY",2,3,5,1,3,2,5,3,1,3,0,0,0,1,22,4,8,8,2,6,3,1,10
"2973",1,1,2,1,2,4,3,2,2,2,2,2,3,4,1,2,2,2,2,2,2,"MY",5,3,7,4,7,3,7,2,6,1,0,0,0,1,20,8,10,9,10,8,3,2,10
"2974",1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,"BN",2,3,6,3,7,1,6,6,6,2,0,0,0,1,38,3,9,12,9,9,4,1,10
"2975",1,2,2,1,1,1,1,2,1,3,1,1,2,1,1,2,3,1,1,1,3,"MY",6,3,3,4,6,6,1,2,3,3,0,0,0,1,21,12,4,5,7,9,3,2,10
"2976",2,4,1,1,3,2,2,2,2,2,3,3,2,2,1,2,3,2,4,2,2,"MY",4,6,7,3,6,1,7,7,4,2,0,0,0,1,23,5,13,14,7,8,3,3,10
"2977",2,1,2,1,2,3,1,2,2,2,2,2,2,3,2,2,3,3,2,2,2,"MY",4,4,5,3,4,4,5,3,4,5,0,0,0,1,20,8,9,8,7,9,3,3,70
"2978",2,2,2,2,2,2,3,2,3,2,2,2,4,2,1,2,4,2,2,2,3,"MY",4,3,6,4,5,3,3,2,3,4,0,0,0,1,22,7,6,8,7,9,3,2,10
"2979",1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",5,3,7,7,7,3,7,6,7,7,0,0,0,1,26,8,10,13,14,14,2,1,10
"2980",2,2,3,1,3,2,1,2,2,1,3,1,2,1,2,2,2,3,1,3,2,"US",2,3,3,6,6,1,6,3,6,3,0,0,0,1,24,3,9,6,12,9,2,1,70
"2981",2,1,1,1,3,1,1,1,1,2,3,1,2,2,1,3,3,2,2,1,2,"MY",4,6,4,6,4,4,5,4,4,4,0,0,0,1,24,8,11,8,10,8,4,1,10
"2982",4,1,3,4,2,4,3,3,3,4,3,4,3,4,3,2,3,3,4,4,4,"MY",7,3,6,1,7,3,7,6,5,6,0,0,0,1,30,10,10,12,6,13,2,1,10
"2983",2,1,2,3,4,2,2,2,2,3,4,1,3,2,2,2,1,3,3,3,3,"MY",2,5,6,6,5,1,7,6,5,7,0,0,0,1,24,3,12,12,11,12,4,3,10
"2984",2,2,4,3,3,2,2,2,2,4,3,2,4,1,1,3,4,1,2,2,4,"PH",5,3,6,3,6,2,6,7,3,7,0,0,0,1,21,7,9,13,6,13,2,3,10
"2985",2,2,1,1,2,3,2,2,2,1,2,4,2,1,2,1,2,3,3,1,2,"MY",5,3,6,2,5,5,4,4,4,5,0,0,0,1,22,10,7,10,6,10,3,3,10
"2986",2,1,2,1,2,2,1,2,3,3,2,2,3,2,2,2,3,3,3,2,2,"MY",2,6,2,6,2,6,2,6,2,6,0,0,0,1,19,8,8,8,8,8,2,3,10
"2987",4,1,1,1,2,3,1,2,3,1,2,4,1,2,1,1,1,3,1,3,1,"MY",5,2,3,2,7,3,6,2,2,2,0,0,0,1,22,8,8,5,4,9,2,2,10
"2988",2,3,2,4,3,3,4,2,3,1,2,4,4,4,2,2,2,4,4,4,1,"MY",2,5,7,2,7,1,7,3,7,4,0,0,0,1,20,3,12,10,9,11,3,2,10
"2989",2,1,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,"MY",5,4,6,3,3,1,6,3,4,6,0,0,0,1,19,6,10,9,7,9,2,3,10
"2990",4,4,2,3,3,3,2,4,2,2,3,3,3,2,2,2,4,3,3,3,2,"CA",2,2,7,2,3,4,2,6,2,5,0,0,0,1,37,6,4,13,4,8,2,3,60
"2991",2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,3,"MY",2,5,4,3,5,1,6,4,4,5,0,0,0,1,23,3,11,8,7,10,3,2,10
"2992",1,2,2,1,3,2,4,1,1,3,2,1,2,1,1,3,3,2,2,1,2,"DK",2,2,1,3,2,2,7,1,2,4,0,0,0,1,19,4,9,2,5,6,2,1,60
"2993",4,3,3,3,2,3,2,4,3,4,4,3,4,1,2,4,3,4,2,3,4,"US",1,4,6,1,6,1,4,1,1,2,0,0,0,1,50,2,8,7,2,8,2,1,60
"2994",1,1,3,1,2,2,1,1,2,2,2,1,2,1,1,3,4,2,1,1,1,"MY",6,5,4,6,6,2,5,6,5,4,0,0,0,1,20,8,10,10,11,10,2,2,10
"2995",1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,"US",2,7,6,4,4,1,7,7,7,5,0,0,0,1,39,3,14,13,11,9,2,2,60
"2996",1,1,4,1,4,4,1,2,1,4,1,1,4,1,1,4,4,4,1,1,2,"MY",2,2,1,7,7,1,7,1,6,1,0,0,0,1,23,3,9,2,13,8,4,2,10
"2997",1,3,1,2,3,3,2,2,3,1,1,4,4,2,2,2,3,3,2,1,2,"MY",6,4,5,3,4,2,7,2,5,4,0,0,0,1,20,8,11,7,8,8,2,3,10
"2998",2,3,2,2,3,3,2,2,1,3,2,3,3,2,1,2,2,2,3,1,3,"FI",2,6,4,3,6,2,4,3,2,6,0,0,0,1,39,4,10,7,5,12,4,2,60
"2999",3,1,3,1,2,2,1,3,4,3,2,2,4,2,2,3,4,1,3,2,4,"IN",1,2,6,2,6,1,6,3,5,3,0,0,0,1,21,2,8,9,7,9,3,2,10
"3000",4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",4,4,1,1,7,1,4,1,1,1,0,0,0,1,29,5,8,2,2,8,1,3,30
"3001",2,1,3,1,3,3,1,3,2,4,3,2,4,4,1,4,4,2,1,1,3,"ID",1,1,6,1,5,1,6,2,5,3,0,0,0,1,33,2,7,8,6,8,4,3,10
"3002",4,3,2,2,4,3,3,2,2,4,2,2,3,2,3,4,4,4,2,2,4,"MY",2,2,7,3,5,1,5,1,1,1,0,0,0,1,25,3,7,8,4,6,4,3,10
"3003",2,2,2,1,2,2,1,1,2,2,1,2,3,3,2,2,4,3,1,2,1,"MY",3,4,2,2,5,1,6,2,4,3,0,0,0,1,19,4,10,4,6,8,2,3,10
"3004",2,1,1,1,2,3,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,"MY",2,6,6,3,7,2,6,7,5,4,0,0,0,1,22,4,12,13,8,11,3,1,10
"3005",3,1,2,1,2,2,1,4,4,3,2,2,3,2,1,3,3,3,1,1,3,"MY",6,2,5,3,7,5,7,2,3,5,0,0,0,1,23,11,9,7,6,12,4,2,10
"3006",1,2,4,1,3,2,1,1,3,4,3,2,4,2,2,4,4,3,1,2,4,"MY",1,6,2,4,4,2,6,7,4,3,0,0,0,1,24,3,12,9,8,7,4,1,70
"3007",3,2,3,2,2,3,1,3,3,1,2,4,2,3,3,2,3,2,3,2,2,"MY",6,5,6,2,5,3,5,3,2,3,0,0,0,1,26,9,10,9,4,8,3,3,70
"3008",1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,"IN",1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,3,3,10
"3009",3,2,2,2,3,2,2,2,2,2,1,2,4,3,2,2,2,3,2,3,2,"MY",5,4,5,3,6,3,3,5,4,4,0,0,0,1,25,8,7,10,7,10,3,3,70
"3010",2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,3,3,2,3,2,"MY",4,2,7,2,5,3,5,6,4,6,0,0,0,1,27,7,7,13,6,11,3,3,10
"3011",2,2,2,1,2,3,1,3,1,1,3,1,2,3,1,1,1,2,2,2,1,"MY",6,1,5,1,7,5,5,2,3,6,0,0,0,1,31,11,6,7,4,13,4,2,10
"3012",1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,"MY",4,2,4,3,6,2,4,2,5,5,0,0,0,1,33,6,6,6,8,11,3,2,10
"3013",2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,3,1,2,1,1,2,"MY",4,3,4,3,6,5,4,6,4,4,0,0,0,1,27,9,7,10,7,10,3,2,10
"3014",2,4,2,3,2,4,3,2,3,2,3,3,2,2,3,2,3,2,2,2,2,"MY",3,5,2,6,2,7,2,6,2,6,0,0,0,1,20,10,7,8,8,8,3,3,10
"3015",1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,"MY",2,7,0,3,5,3,5,3,5,5,0,0,0,1,26,5,12,3,8,10,3,3,10
"3016",1,2,4,1,2,3,2,4,3,4,4,2,4,1,2,2,4,3,3,3,4,"ID",4,2,4,2,5,4,5,2,2,7,0,0,0,1,19,8,7,6,4,12,2,3,10
"3017",1,2,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,"MY",4,4,5,5,5,4,6,3,5,5,0,0,0,1,42,8,10,8,10,10,4,2,10
"3018",1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,"MY",6,7,6,3,6,1,7,2,6,5,0,0,0,1,25,7,14,8,9,11,3,3,10
"3019",1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,1,1,4,1,"MY",2,4,4,3,2,1,5,5,6,4,0,0,0,1,19,3,9,9,9,6,2,3,10
"3020",2,1,2,1,3,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,"MY",3,2,4,2,3,4,4,3,5,4,0,0,0,1,37,7,6,7,7,7,4,3,10
"3021",2,3,2,1,4,1,2,1,1,1,3,2,2,2,1,3,4,1,2,2,4,"MY",6,1,2,2,7,5,4,4,5,4,0,0,0,1,23,11,5,6,7,11,2,2,10
"3022",1,1,2,1,1,2,1,2,3,1,2,2,2,2,3,2,1,3,2,3,1,"MY",5,4,6,2,7,3,5,3,3,6,0,0,0,1,39,8,9,9,5,13,2,2,10
"3023",1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,"MY",6,4,5,4,6,5,6,3,5,6,0,0,0,1,28,11,10,8,9,12,4,3,10
"3024",2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,"MY",6,1,6,6,7,3,1,3,5,5,0,0,0,1,23,9,2,9,11,12,3,3,10
"3025",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"CA",5,5,5,5,4,3,5,6,5,6,0,0,0,1,63,8,10,11,10,10,3,3,60
"3026",2,4,1,2,1,2,1,3,2,4,3,2,2,4,2,3,4,2,2,3,4,"MY",5,4,7,4,6,1,7,4,4,4,0,0,0,1,26,6,11,11,8,10,4,1,10
"3027",1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,"MY",6,2,5,5,7,3,3,6,5,5,0,0,0,1,23,9,5,11,10,12,2,3,10
"3028",2,1,2,2,3,2,1,2,2,3,2,1,3,1,2,3,4,1,3,2,3,"US",2,6,6,5,5,2,4,3,6,3,0,0,0,1,25,4,10,9,11,8,3,2,10
"3029",1,3,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,"MY",5,3,6,6,5,5,5,3,6,3,0,0,0,1,25,10,8,9,12,8,3,2,10
